"","Floods","Groundwater","Sediment","Organics_Solutes","Habitat","Overall","HUC12"
"849","0.7765407","0.75565811","0.53044354","0.555115730","0.6869624","0.65296372","110200000000"
"850","0.8387376","0.65196105","0.48516972","0.514866270","0.6214289","0.61061219","110200000000"
"851","0.7415668","0.63497264","0.43833020","0.281270222","0.5979913","0.51062850","110200000000"
"852","0.8333333","0.75000000","0.58422238","0.445629840","0.7043064","0.64839375","110200000000"
"853","0.6450674","0.71590747","0.57640826","0.437469103","0.5434880","0.57579236","110200000000"
"854","0.8249874","0.47148559","0.44755040","0.578134950","0.5958907","0.56962718","110200000000"
"855","0.3918356","0.43509189","0.27674560","0.239209581","0.3426000","0.32920493","110200000000"
"856","0.8966422","0.69556607","0.49126618","0.540121815","0.5957028","0.62915718","110200000000"
"857","0.8688619","0.71674989","0.59933876","0.473004814","0.6122771","0.64085660","110200000000"
"858","0.6592639","0.64376418","0.50018533","0.372699904","0.5761980","0.53922451","110200000000"
"859","0.8623299","0.67695220","0.55809948","0.626538551","0.6462504","0.66689636","110200000000"
"860","0.8210713","0.56639061","0.64699615","0.622254613","0.6884805","0.66382205","110200000000"
"861","1.0000000","1.00000000","0.88198868","0.842651574","0.9213258","0.92705362","110200000000"
"862","1.0000000","1.00000000","0.90244992","0.869933221","0.9349666","0.94002851","110200000000"
"863","0.9151251","0.60905864","0.65339070","0.519682340","0.7512086","0.67695874","110200000000"
"864","0.7579962","0.42039673","0.52681546","0.350928144","0.6211616","0.51603782","110200000000"
"865","0.4366345","0.43819169","0.31769124","0.236109912","0.3729919","0.35133402","110200000000"
"866","0.7980195","0.94680719","0.86281847","0.816795151","0.7418790","0.83047802","110200000000"
"867","1.0000000","1.00000000","0.90297289","0.870630515","0.9353153","0.94035822","110200000000"
"868","0.9586507","0.93551757","0.84408018","0.788828938","0.7293868","0.84685168","110200000000"
"869","0.9279046","0.96425040","0.80715817","0.839402175","0.7689892","0.85843700","110200000000"
"870","0.8727623","0.88645696","0.72394704","0.735014089","0.7487162","0.79026848","110200000000"
"871","0.9910859","0.99870519","0.90301416","0.880383546","0.9222209","0.93788592","110200000000"
"872","0.9356538","0.95524185","0.81694046","0.824935459","0.8779603","0.88036498","110200000000"
"873","0.6562714","0.72395177","0.47395177","0.312542703","0.4711350","0.50596024","110200000000"
"874","0.5228352","0.50743290","0.25743290","0.045670437","0.3189163","0.25092497","110200000000"
"875","0.7895569","0.71355580","0.60829374","0.325168969","0.5923009","0.58065110","110200000000"
"876","0.8014037","0.70886716","0.57959526","0.443571963","0.7000198","0.63375747","110200000000"
"877","0.6580676","0.47577768","0.35244854","0.168894480","0.5444761","0.39927573","110200000000"
"878","0.6963541","0.67468995","0.50231131","0.308131347","0.4758680","0.51030046","110200000000"
"879","0.9628094","0.79251888","0.59137765","0.756400718","0.7155899","0.75433835","110200000000"
"880","0.7532060","0.63638742","0.64144598","0.529392455","0.5613832","0.61967864","110200000000"
"881","0.9612436","0.73548536","0.55355613","0.764269652","0.6833565","0.72793504","110200000000"
"882","0.8593951","0.78011912","0.64278869","0.624781615","0.6412671","0.70378150","110200000000"
"883","0.7458657","0.79647727","0.77241794","0.600128874","0.5231114","0.67874247","110200000000"
"884","0.9380437","0.97319337","0.77063606","0.796563011","0.7972679","0.85117566","110200000000"
"885","0.7686424","0.85584352","0.78076057","0.657862743","0.6172523","0.73088141","110200000000"
"886","0.8333333","0.75000000","0.67178584","0.562381123","0.6145239","0.67972943","110200000000"
"887","0.8597960","0.90237022","0.79965006","0.709501472","0.7513561","0.80148585","110200000000"
"888","0.9845522","0.76455557","0.68245596","0.870640076","0.7691235","0.80781410","110200000000"
"889","0.9297113","0.86562143","0.77009683","0.820719848","0.7933086","0.83401086","110200000000"
"890","0.9290815","0.94464823","0.82403405","0.774781951","0.7563023","0.84222630","110200000000"
"891","0.9131976","0.96380597","0.82298085","0.795608953","0.7327141","0.84161924","110200000000"
"892","0.9446258","0.95271229","0.79434133","0.794952892","0.8066345","0.85555786","110200000000"
"893","0.9571696","0.98223107","0.87937189","0.852336155","0.8919441","0.91130707","110200000000"
"894","0.9630343","0.97916414","0.86221729","0.831845378","0.7481267","0.87262238","110200000000"
"895","0.9449725","0.88462100","0.73463888","0.760760302","0.6447828","0.78665139","110200000000"
"896","0.9799722","0.73737221","0.62794285","0.837317396","0.6969714","0.76662882","110200000000"
"897","0.9587447","0.72347408","0.57546661","0.771626535","0.5870112","0.71029691","110200000000"
"898","0.8773859","0.69961317","0.54773476","0.734268919","0.5829667","0.67861517","110200000000"
"899","0.9556039","0.96472924","0.85935185","0.836737922","0.7512171","0.86984496","110200000000"
"900","0.9314428","0.73834608","0.56959788","0.730552206","0.5074725","0.67984462","110200000000"
"901","0.9403324","0.72441434","0.55206876","0.756354414","0.6345954","0.71006283","110200000000"
"902","0.9170314","0.46081219","0.54296431","0.739442857","0.6293512","0.63928635","110200000000"
"903","0.9341395","0.75632767","0.60987849","0.732980529","0.6602028","0.73084784","110200000000"
"904","0.9651673","0.73576198","0.57352668","0.773470373","0.6761771","0.73397209","110200000000"
"905","0.9453306","0.87381790","0.71601648","0.675321654","0.7594343","0.78774510","110200000000"
"906","1.0000000","1.00000000","0.83499930","0.779999065","0.8899995","0.89667280","110200000000"
"907","0.9613871","0.91645196","0.80105588","0.788106739","0.7007039","0.82824358","110200000000"
"908","1.0000000","1.00000000","0.90815642","0.877541899","0.9387709","0.94362108","110200000000"
"909","0.9351506","0.90149443","0.82933773","0.761515469","0.8383921","0.85102122","110200000000"
"910","0.8763265","0.83215690","0.72660237","0.685879520","0.7910378","0.77933219","110200000000"
"911","0.9578223","0.94452829","0.76082548","0.671990054","0.7494322","0.80905126","110200000000"
"912","0.9441356","0.71630612","0.75542489","0.681192472","0.8020965","0.77475459","110200000000"
"913","0.8558952","0.92855647","0.68840960","0.795055812","0.7633052","0.80211074","110200000000"
"914","0.8855446","0.86056693","0.57962029","0.480755904","0.7004171","0.68309956","110200000000"
"915","0.6464612","0.73359625","0.48359625","0.314369317","0.4690763","0.50796432","110200000000"
"916","0.7138701","0.75000000","0.74315170","0.563128791","0.6621011","0.68274416","110200000000"
"917","1.0000000","0.98788189","0.90487528","0.857009558","0.9131870","0.93103891","110200000000"
"918","0.6437212","0.67841631","0.46558176","0.237888414","0.4515418","0.46542772","110200000000"
"919","0.6091075","0.72890561","0.47890561","0.305207481","0.4653669","0.49659365","110200000000"
"920","0.6927197","0.75000000","0.50000000","0.333333333","0.5165393","0.53717302","110200000000"
"921","0.6221707","0.45072999","0.46370310","0.284937471","0.3817347","0.42669293","110200000000"
"922","0.7355447","0.50000000","0.48395573","0.507518291","0.4893038","0.53589907","110200000000"
"923","0.5710686","0.68068785","0.34571854","0.417852957","0.4318565","0.47527435","110200000000"
"924","0.6017861","0.56936047","0.46791957","0.345862926","0.3119464","0.44421879","110200000000"
"925","0.6859303","0.50704733","0.36574913","0.411415964","0.4414271","0.47068504","110200000000"
"926","0.9636525","0.85801569","0.66904552","0.784935710","0.7613987","0.80142614","110200000000"
"927","0.7922643","0.99000356","0.77339067","0.766663694","0.8156087","0.82375583","110200000000"
"928","0.9489242","0.98788798","0.81864442","0.832774237","0.7975649","0.87390771","110200000000"
"929","0.6673166","0.76983818","0.54790203","0.575427340","0.5344175","0.61300087","110200000000"
"930","0.9196589","0.98377561","0.72993850","0.741796302","0.7952038","0.82816035","110200000000"
"931","0.7918563","0.92784388","0.77014979","0.743118769","0.7687996","0.79783589","110200000000"
"932","0.9011307","0.96458647","0.74657893","0.791404277","0.7030341","0.81567263","110200000000"
"933","0.9095812","0.83171813","0.80080685","0.737238852","0.7678309","0.80731653","110200000000"
"934","0.5217434","0.37334693","0.55889518","0.315264283","0.5148696","0.44612277","110200000000"
"935","0.5000000","0.74602593","0.66581759","0.559722220","0.4794150","0.58177180","110200000000"
"936","0.6025626","0.64739399","0.41322565","0.364775054","0.5734322","0.50766012","110200000000"
"937","0.9630457","0.97372131","0.84479874","0.804674573","0.8629785","0.88734195","110200000000"
"938","0.9671543","0.97342717","0.80173374","0.750333133","0.8445279","0.86285835","110200000000"
"939","0.6559357","0.79816968","0.59196337","0.538331449","0.6493358","0.64114180","110200000000"
"940","0.5000000","0.55201398","0.46559944","0.333333333","0.4643214","0.45679989","110200000000"
"941","0.8573192","0.64442066","0.72569094","0.685872044","0.7346046","0.72622650","110200000000"
"942","0.9537280","0.93727821","0.82858826","0.835969105","0.7190588","0.85058417","110200000000"
"943","0.6666667","0.49173372","0.62039264","0.504878562","0.5211643","0.55679251","110200000000"
"944","0.6666667","0.75000000","0.55577952","0.407706029","0.5238261","0.56843573","110200000000"
"945","0.6944767","0.77818288","0.54171502","0.370910506","0.5035221","0.55919022","110200000000"
"946","0.5392050","0.29258977","0.37911322","0.296378782","0.4111368","0.37369999","110200000000"
"947","0.6802593","0.58877696","0.32955242","0.216908164","0.3937458","0.40776348","110200000000"
"948","0.8390472","0.89767406","0.66703484","0.615252193","0.6113566","0.71660571","110200000000"
"949","0.7226366","0.87093855","0.64991095","0.582526177","0.5999406","0.67769925","110200000000"
"950","0.9149290","0.94912666","0.77264573","0.699140268","0.8073875","0.82350769","110200000000"
"951","0.9004504","0.88423292","0.65818706","0.599011423","0.6431965","0.72615765","110200000000"
"952","0.8786529","0.98452180","0.71352544","0.736170874","0.7561493","0.80762111","110200000000"
"953","0.8153922","0.82268150","0.58538962","0.529084257","0.6410325","0.66817410","110200000000"
"954","0.8950473","0.87718877","0.72588470","0.608452108","0.7674924","0.76739938","110200000000"
"955","0.9752940","0.69948141","0.83836992","0.762574339","0.8863040","0.82687997","110200000000"
"956","0.9578674","0.85937374","0.85143081","0.797926444","0.8640174","0.86461833","110200000000"
"957","0.7372484","0.52801656","0.44720181","0.415580076","0.5021816","0.51529518","110200000000"
"958","0.6063639","0.75118526","0.40767896","0.503822194","0.5200165","0.54628417","110200000000"
"959","0.8527109","0.96741829","0.70111562","0.754250481","0.7480270","0.79933295","110200000000"
"960","0.7438033","0.83088161","0.61847308","0.560642728","0.6082163","0.66529224","110200000000"
"961","0.9539098","0.93202245","0.77874235","0.700579775","0.7928006","0.82601856","110200000000"
"962","0.9629659","0.68576099","0.88592837","0.810097302","0.8744383","0.83847425","110200000000"
"963","0.9772712","0.90424848","0.86149963","0.826193251","0.8958936","0.89161879","110200000000"
"964","0.9321819","0.88824682","0.81364995","0.766893794","0.8529000","0.84883066","110200000000"
"965","0.9470738","0.97422693","0.82318961","0.813230387","0.8484537","0.87877384","110200000000"
"966","0.9515447","0.96524242","0.72931502","0.639868478","0.7821844","0.80366696","110200000000"
"967","0.8965414","0.96562025","0.79345428","0.769115374","0.8040189","0.84261906","110200000000"
"968","0.8017600","0.75861533","0.74562489","0.578774535","0.6926959","0.71109510","110200000000"
"969","0.5000000","0.71858766","0.52215471","0.362872952","0.5124150","0.51112259","110200000000"
"970","0.9632529","0.98669317","0.82684566","0.824879326","0.8035278","0.87770313","110200000000"
"971","0.4905497","0.49559938","0.49559938","0.327465843","0.4487711","0.44630020","110200000000"
"972","0.8585846","0.91651425","0.79441598","0.683357959","0.7496514","0.79633460","110200000000"
"973","0.5306490","0.76341365","0.58701994","0.467387782","0.3913466","0.53418516","110200000000"
"974","0.8152923","0.99361165","0.64059876","0.751041249","0.6950718","0.77012622","110200000000"
"975","0.9168871","0.93720334","0.81131866","0.790598371","0.8108524","0.85123167","110200000000"
"976","0.9705844","0.97402446","0.77452502","0.736034366","0.7223390","0.82804809","110200000000"
"977","0.9862434","0.99021491","0.83910544","0.799940347","0.8927370","0.89838449","110200000000"
"978","0.9913733","0.72498517","0.79744369","0.752427456","0.8231784","0.81291474","110200000000"
"979","0.8333333","0.81809772","0.61467211","0.694447019","0.5764481","0.69973460","110200000000"
"980","0.7944740","0.89633806","0.72934342","0.768779820","0.6958124","0.77402599","110200000000"
"981","0.8381708","0.66392319","0.54381614","0.618223108","0.6395112","0.65400214","110200000000"
"982","0.8983012","0.79895317","0.72483487","0.714936547","0.6387809","0.75017116","110200000000"
"983","0.7272718","0.68930418","0.54968218","0.427093366","0.4721535","0.56100285","110200000000"
"984","1.0000000","1.00000000","0.83853621","0.784714940","0.7256908","0.86257541","110200000000"
"985","0.9368517","0.78453841","0.76463209","0.722450887","0.7422498","0.78671821","110200000000"
"986","0.9425184","0.84535926","0.77054158","0.680451420","0.6417895","0.76853454","110200000000"
"987","0.7093303","0.23409854","0.43106506","0.041088144","0.3468784","0.25219517","110200000000"
"988","0.9360090","0.85895918","0.84292070","0.839579605","0.8577242","0.86634278","110200000000"
"989","0.8973944","0.56720827","0.56685907","0.588746280","0.5426986","0.62077980","110200000000"
"990","0.9438921","0.99629938","0.76018134","0.696223180","0.7920462","0.83012918","110200000000"
"991","0.7726753","0.94441772","0.66493077","0.704839816","0.6469507","0.73957093","110200000000"
"992","0.8965649","0.97821786","0.65301899","0.705627979","0.7376112","0.78499933","110200000000"
"993","0.7073289","0.83876727","0.70971540","0.525683983","0.6731119","0.68333210","110200000000"
"994","0.8692014","0.96559968","0.62464842","0.635576507","0.7113626","0.74982932","110200000000"
"995","0.5000000","0.75000000","0.51125540","0.348340529","0.5075036","0.50818573","110200000000"
"996","0.4528044","0.75000000","0.51831522","0.357753629","0.5088337","0.50251052","110200000000"
"997","0.4791971","0.53209424","0.37564374","0.126123716","0.4810648","0.35715427","110200000000"
"998","0.5000000","0.75000000","0.56290395","0.417205261","0.5374620","0.54329114","110200000000"
